match_id,match_date,home_team,away_team,home_score,away_score,team,player,pass_recipient,timestamp,period,minute,X_pass_start,Y_pass_start,X_pass_end,Y_pass_end
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Rodrigo Javier De Paul,Nahuel Molina Lucero,2023-12-16 00:29:16.927,2,74,62.8,77.1,70.8,77.9
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Nahuel Molina Lucero,Enzo Fernandez,2023-12-16 00:29:19.425,2,74,68.6,77.9,60.9,71.0
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Luis Gerardo Chávez Magallón,Roberto Carlos Alvarado Hernández,2023-12-16 00:29:21.626,2,74,56.6,8.4,65.0,5.5
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Enzo Fernandez,Lionel Andrés Messi Cuccittini,2023-12-16 00:29:24.793,2,74,61.7,66.4,69.2,51.9
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Héctor Alfredo Moreno Herrera,Érick Gabriel Gutiérrez Galaviz,2023-12-16 00:29:32.965,2,74,28.1,23.0,35.0,17.1
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Érick Gabriel Gutiérrez Galaviz,Roberto Carlos Alvarado Hernández,2023-12-16 00:29:35.006,2,74,32.9,15.5,38.7,6.8
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Roberto Carlos Alvarado Hernández,Luis Gerardo Chávez Magallón,2023-12-16 00:29:36.906,2,74,38.7,6.8,42.0,12.0
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Érick Gabriel Gutiérrez Galaviz,César Jasib Montes Castro,2023-12-16 00:29:52.193,2,74,47.0,14.9,45.4,52.9
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,César Jasib Montes Castro,Néstor Alejandro Araújo Razo,2023-12-16 00:29:54.477,2,74,45.4,52.9,52.8,71.6
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Néstor Alejandro Araújo Razo,César Jasib Montes Castro,2023-12-16 00:29:58.362,2,74,52.8,71.6,42.5,57.5
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,César Jasib Montes Castro,Héctor Alfredo Moreno Herrera,2023-12-16 00:30:01.819,2,75,45.3,55.3,51.0,16.3
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Héctor Alfredo Moreno Herrera,Roberto Carlos Alvarado Hernández,2023-12-16 00:30:06.689,2,75,61.4,10.5,74.2,7.4
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Roberto Carlos Alvarado Hernández,Jesús Daniel Gallardo Vasconcelos,2023-12-16 00:30:09.191,2,75,76.9,6.4,89.0,0.1
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Nahuel Molina Lucero,Lionel Andrés Messi Cuccittini,2023-12-16 00:30:37.205,2,75,32.4,80.0,41.1,76.0
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Nahuel Molina Lucero,Julián Álvarez,2023-12-16 00:30:52.009,2,75,38.4,80.0,54.0,64.6
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Julián Álvarez,Exequiel Alejandro Palacios,2023-12-16 00:30:53.260,2,75,54.0,64.6,45.5,50.5
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Néstor Alejandro Araújo Razo,Raúl Alonso Jiménez Rodríguez,2023-12-16 00:30:57.588,2,75,76.3,31.5,84.2,28.2
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Raúl Alonso Jiménez Rodríguez,Héctor Miguel Herrera López,2023-12-16 00:30:58.623,2,75,84.8,27.8,75.4,24.3
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Héctor Miguel Herrera López,Érick Gabriel Gutiérrez Galaviz,2023-12-16 00:31:00.006,2,76,75.4,24.3,81.3,12.8
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Érick Gabriel Gutiérrez Galaviz,Jesús Daniel Gallardo Vasconcelos,2023-12-16 00:31:01.670,2,76,81.3,12.8,88.7,4.5
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Jesús Daniel Gallardo Vasconcelos,Luis Gerardo Chávez Magallón,2023-12-16 00:31:04.899,2,76,92.3,2.2,103.7,28.6
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Luis Gerardo Chávez Magallón,Roberto Carlos Alvarado Hernández,2023-12-16 00:31:07.726,2,76,105.4,24.8,103.3,20.1
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Érick Gabriel Gutiérrez Galaviz,Héctor Miguel Herrera López,2023-12-16 00:31:10.942,2,76,91.0,16.5,81.5,26.7
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Héctor Miguel Herrera López,Jesús Daniel Gallardo Vasconcelos,2023-12-16 00:31:15.660,2,76,83.6,12.6,90.4,2.4
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Jesús Daniel Gallardo Vasconcelos,Héctor Miguel Herrera López,2023-12-16 00:31:18.274,2,76,90.4,2.4,75.7,5.1
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Héctor Miguel Herrera López,César Jasib Montes Castro,2023-12-16 00:31:21.780,2,76,75.7,5.1,68.6,42.3
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,César Jasib Montes Castro,Néstor Alejandro Araújo Razo,2023-12-16 00:31:23.434,2,76,68.6,42.3,73.4,48.1
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Exequiel Alejandro Palacios,Enzo Fernandez,2023-12-16 00:31:28.594,2,76,54.8,25.6,51.1,34.9
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Enzo Fernandez,Julián Álvarez,2023-12-16 00:31:29.068,2,76,51.1,34.9,84.5,21.6
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Julián Álvarez,Lionel Andrés Messi Cuccittini,2023-12-16 00:31:34.982,2,76,115.5,25.3,107.0,34.3
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Néstor Alejandro Araújo Razo,Raúl Alonso Jiménez Rodríguez,2023-12-16 00:31:48.697,2,76,3.5,73.8,36.2,59.6
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Lionel Andrés Messi Cuccittini,Julián Álvarez,2023-12-16 00:31:55.083,2,76,92.0,22.1,96.7,30.8
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Julián Álvarez,Lionel Andrés Messi Cuccittini,2023-12-16 00:31:56.290,2,76,98.1,31.4,120.0,24.1
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Francisco Guillermo Ochoa Magaña,Héctor Alfredo Moreno Herrera,2023-12-16 00:32:14.196,2,77,6.0,44.0,10.1,21.4
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Héctor Alfredo Moreno Herrera,Roberto Carlos Alvarado Hernández,2023-12-16 00:32:24.027,2,77,44.1,10.4,57.1,3.2
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Roberto Carlos Alvarado Hernández,Érick Gabriel Gutiérrez Galaviz,2023-12-16 00:32:27.386,2,77,59.7,4.1,57.1,9.9
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Érick Gabriel Gutiérrez Galaviz,Héctor Miguel Herrera López,2023-12-16 00:32:29.864,2,77,57.1,10.4,53.3,38.7
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Héctor Miguel Herrera López,Néstor Alejandro Araújo Razo,2023-12-16 00:32:36.682,2,77,66.8,55.3,75.6,73.7
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Néstor Alejandro Araújo Razo,Héctor Miguel Herrera López,2023-12-16 00:32:39.925,2,77,75.8,73.4,67.5,63.3
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Héctor Miguel Herrera López,Luis Gerardo Chávez Magallón,2023-12-16 00:32:42.370,2,77,67.2,60.2,74.4,51.8
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Luis Gerardo Chávez Magallón,Héctor Alfredo Moreno Herrera,2023-12-16 00:32:45.785,2,77,73.7,46.7,76.1,15.9
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Héctor Alfredo Moreno Herrera,Raúl Alonso Jiménez Rodríguez,2023-12-16 00:32:49.254,2,77,80.5,12.1,91.7,15.4
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Raúl Alonso Jiménez Rodríguez,Jesús Daniel Gallardo Vasconcelos,2023-12-16 00:32:52.065,2,77,86.4,12.0,86.8,1.5
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Jesús Daniel Gallardo Vasconcelos,Héctor Alfredo Moreno Herrera,2023-12-16 00:32:54.491,2,77,92.7,3.7,76.1,10.1
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Héctor Alfredo Moreno Herrera,Raúl Alonso Jiménez Rodríguez,2023-12-16 00:32:56.610,2,77,76.1,10.1,84.5,12.0
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Raúl Alonso Jiménez Rodríguez,Roberto Carlos Alvarado Hernández,2023-12-16 00:32:59.004,2,77,89.4,15.4,90.7,17.4
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Julián Álvarez,Enzo Fernandez,2023-12-16 00:33:00.605,2,78,33.9,58.5,40.2,62.7
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Enzo Fernandez,Exequiel Alejandro Palacios,2023-12-16 00:33:02.017,2,78,41.8,62.5,44.7,48.3
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Enzo Fernandez,Nicolás Hernán Otamendi,2023-12-16 00:33:41.440,2,78,49.0,56.3,46.0,74.4
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Nicolás Hernán Otamendi,Nahuel Molina Lucero,2023-12-16 00:33:43.305,2,78,46.0,74.4,61.9,78.3
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Nahuel Molina Lucero,Enzo Fernandez,2023-12-16 00:33:45.512,2,78,59.0,75.5,58.2,72.0
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Enzo Fernandez,Nicolás Hernán Otamendi,2023-12-16 00:33:46.139,2,78,58.2,72.0,45.5,74.8
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Héctor Alfredo Moreno Herrera,Érick Gabriel Gutiérrez Galaviz,2023-12-16 00:33:52.107,2,78,46.5,5.5,56.6,12.3
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Érick Gabriel Gutiérrez Galaviz,Raúl Alonso Jiménez Rodríguez,2023-12-16 00:33:53.001,2,78,56.6,12.3,76.4,8.8
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Nicolás Hernán Otamendi,Lionel Andrés Messi Cuccittini,2023-12-16 00:33:54.822,2,78,43.7,71.3,76.9,64.2
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,César Jasib Montes Castro,Luis Gerardo Chávez Magallón,2023-12-16 00:33:57.030,2,78,43.2,15.9,62.0,17.4
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Enzo Fernandez,Julián Álvarez,2023-12-16 00:33:58.436,2,78,58.1,62.7,78.4,62.2
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Julián Álvarez,Lionel Andrés Messi Cuccittini,2023-12-16 00:34:00.750,2,79,80.4,65.2,83.9,68.1
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Rodrigo Javier De Paul,Nicolás Hernán Otamendi,2023-12-16 00:34:33.328,2,79,82.6,68.7,69.2,73.0
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Nicolás Hernán Otamendi,Cristian Gabriel Romero,2023-12-16 00:34:35.784,2,79,66.1,73.6,44.9,53.0
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Cristian Gabriel Romero,Damián Emiliano Martínez,2023-12-16 00:34:39.681,2,79,38.6,43.1,13.5,40.0
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Damián Emiliano Martínez,Julián Álvarez,2023-12-16 00:34:43.811,2,79,14.0,48.3,84.1,49.3
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,César Jasib Montes Castro,Francisco Guillermo Ochoa Magaña,2023-12-16 00:34:47.660,2,79,36.0,30.8,13.8,38.7
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Francisco Guillermo Ochoa Magaña,Héctor Alfredo Moreno Herrera,2023-12-16 00:34:51.280,2,79,13.6,38.5,22.2,13.8
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Héctor Alfredo Moreno Herrera,César Jasib Montes Castro,2023-12-16 00:34:58.974,2,79,47.0,13.9,43.8,37.9
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,César Jasib Montes Castro,Néstor Alejandro Araújo Razo,2023-12-16 00:35:01.572,2,80,45.9,44.3,64.8,72.1
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Néstor Alejandro Araújo Razo,Carlos Uriel Antuna Romero,2023-12-16 00:35:03.912,2,80,71.1,77.8,82.9,77.2
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Carlos Uriel Antuna Romero,Néstor Alejandro Araújo Razo,2023-12-16 00:35:06.512,2,80,79.2,75.8,68.0,75.8
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Néstor Alejandro Araújo Razo,César Jasib Montes Castro,2023-12-16 00:35:08.566,2,80,68.0,75.8,48.7,51.6
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,César Jasib Montes Castro,Érick Gabriel Gutiérrez Galaviz,2023-12-16 00:35:12.893,2,80,52.3,49.9,62.0,39.5
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Érick Gabriel Gutiérrez Galaviz,César Jasib Montes Castro,2023-12-16 00:35:13.904,2,80,62.0,39.5,44.8,43.2
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,César Jasib Montes Castro,Néstor Alejandro Araújo Razo,2023-12-16 00:35:16.000,2,80,44.8,43.2,45.6,71.9
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Néstor Alejandro Araújo Razo,Francisco Guillermo Ochoa Magaña,2023-12-16 00:35:18.357,2,80,45.6,71.9,8.6,50.1
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Francisco Guillermo Ochoa Magaña,César Jasib Montes Castro,2023-12-16 00:35:25.564,2,80,10.8,50.5,20.9,40.5
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,César Jasib Montes Castro,Héctor Alfredo Moreno Herrera,2023-12-16 00:35:29.194,2,80,37.9,24.0,53.6,3.9
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Héctor Alfredo Moreno Herrera,Jesús Daniel Gallardo Vasconcelos,2023-12-16 00:35:33.679,2,80,62.4,2.0,72.3,3.3
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Jesús Daniel Gallardo Vasconcelos,César Jasib Montes Castro,2023-12-16 00:35:35.459,2,80,68.6,5.5,45.0,10.4
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,César Jasib Montes Castro,Héctor Miguel Herrera López,2023-12-16 00:35:38.725,2,80,45.4,15.4,45.9,45.2
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Héctor Miguel Herrera López,Néstor Alejandro Araújo Razo,2023-12-16 00:35:41.628,2,80,50.9,47.9,69.5,70.8
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Néstor Alejandro Araújo Razo,Carlos Uriel Antuna Romero,2023-12-16 00:35:45.245,2,80,74.6,72.8,88.9,76.1
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Jesús Daniel Gallardo Vasconcelos,Francisco Guillermo Ochoa Magaña,2023-12-16 00:36:54.389,2,81,11.4,12.3,7.9,38.1
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Francisco Guillermo Ochoa Magaña,César Jasib Montes Castro,2023-12-16 00:36:57.088,2,81,7.5,42.3,8.8,57.1
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,César Jasib Montes Castro,Luis Gerardo Chávez Magallón,2023-12-16 00:37:00.345,2,82,10.3,65.5,49.5,50.3
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Enzo Fernandez,Exequiel Alejandro Palacios,2023-12-16 00:37:02.168,2,82,70.6,29.8,78.2,26.9
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Néstor Alejandro Araújo Razo,Luis Gerardo Chávez Magallón,2023-12-16 00:37:05.553,2,82,32.6,65.8,45.9,45.8
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Luis Gerardo Chávez Magallón,Carlos Uriel Antuna Romero,2023-12-16 00:37:09.835,2,82,63.1,40.1,107.6,79.6
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Marcos Javier Acuña,Exequiel Alejandro Palacios,2023-12-16 00:37:42.699,2,82,18.8,0.1,39.2,3.5
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Héctor Miguel Herrera López,Luis Gerardo Chávez Magallón,2023-12-16 00:37:44.148,2,82,80.9,76.6,87.0,69.0
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Luis Gerardo Chávez Magallón,Roberto Carlos Alvarado Hernández,2023-12-16 00:37:44.901,2,82,87.6,68.8,91.9,47.7
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Nahuel Molina Lucero,Lionel Andrés Messi Cuccittini,2023-12-16 00:37:50.046,2,82,18.8,53.9,70.6,27.1
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Héctor Alfredo Moreno Herrera,Jesús Daniel Gallardo Vasconcelos,2023-12-16 00:37:52.664,2,82,49.5,53.0,56.9,21.4
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Jesús Daniel Gallardo Vasconcelos,Luis Gerardo Chávez Magallón,2023-12-16 00:37:54.487,2,82,59.3,22.0,73.0,42.6
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Enzo Fernandez,Rodrigo Javier De Paul,2023-12-16 00:37:57.580,2,82,50.0,46.1,67.4,74.2
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Nahuel Molina Lucero,Julián Álvarez,2023-12-16 00:38:32.850,2,83,83.1,80.0,105.3,76.4
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Julián Álvarez,Rodrigo Javier De Paul,2023-12-16 00:38:37.490,2,83,102.2,76.6,104.0,71.3
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Francisco Guillermo Ochoa Magaña,Héctor Alfredo Moreno Herrera,2023-12-16 00:38:53.675,2,83,6.0,36.0,32.4,24.2
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Héctor Alfredo Moreno Herrera,César Jasib Montes Castro,2023-12-16 00:39:00.807,2,84,39.1,18.3,35.7,43.6
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,César Jasib Montes Castro,Néstor Alejandro Araújo Razo,2023-12-16 00:39:05.151,2,84,39.7,49.3,52.3,71.3
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Néstor Alejandro Araújo Razo,César Jasib Montes Castro,2023-12-16 00:39:07.077,2,84,52.3,71.3,41.0,54.4
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,César Jasib Montes Castro,Érick Gabriel Gutiérrez Galaviz,2023-12-16 00:39:09.634,2,84,41.0,54.4,57.6,37.3
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Érick Gabriel Gutiérrez Galaviz,Héctor Alfredo Moreno Herrera,2023-12-16 00:39:12.752,2,84,56.6,33.2,62.0,6.3
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Héctor Alfredo Moreno Herrera,Érick Gabriel Gutiérrez Galaviz,2023-12-16 00:39:16.019,2,84,66.8,7.7,69.7,17.6
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Érick Gabriel Gutiérrez Galaviz,Roberto Carlos Alvarado Hernández,2023-12-16 00:39:18.613,2,84,69.7,17.6,76.6,7.9
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Roberto Carlos Alvarado Hernández,Héctor Alfredo Moreno Herrera,2023-12-16 00:39:25.163,2,84,80.5,8.5,71.1,6.3
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Héctor Alfredo Moreno Herrera,Luis Gerardo Chávez Magallón,2023-12-16 00:39:27.481,2,84,78.5,2.0,104.8,24.4
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Luis Gerardo Chávez Magallón,Héctor Alfredo Moreno Herrera,2023-12-16 00:39:53.445,2,84,120.0,0.1,113.5,34.0
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Exequiel Alejandro Palacios,Lionel Andrés Messi Cuccittini,2023-12-16 00:40:02.003,2,85,19.3,47.9,38.6,64.5
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Lionel Andrés Messi Cuccittini,Rodrigo Javier De Paul,2023-12-16 00:40:05.104,2,85,48.0,60.3,70.7,30.7
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Marcos Javier Acuña,Julián Álvarez,2023-12-16 00:40:44.367,2,85,90.1,0.1,89.4,16.8
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Julián Álvarez,Nahuel Molina Lucero,2023-12-16 00:40:46.867,2,85,89.4,17.5,72.4,60.9
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Nahuel Molina Lucero,Nicolás Hernán Otamendi,2023-12-16 00:40:51.330,2,85,75.3,61.4,65.3,56.7
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Nicolás Hernán Otamendi,Lisandro Martínez,2023-12-16 00:40:53.125,2,85,65.3,56.7,67.4,32.0
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Lisandro Martínez,Marcos Javier Acuña,2023-12-16 00:40:55.979,2,85,71.6,23.9,91.0,3.1
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,2023-12-16 00:41:34.563,2,86,120.0,0.1,110.9,7.8
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Lionel Andrés Messi Cuccittini,Enzo Fernandez,2023-12-16 00:41:36.583,2,86,108.9,8.8,100.7,17.3
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Raúl Alonso Jiménez Rodríguez,Héctor Miguel Herrera López,2023-12-16 00:43:24.286,2,88,60.0,40.0,49.4,48.9
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Héctor Miguel Herrera López,Carlos Uriel Antuna Romero,2023-12-16 00:43:27.635,2,88,56.9,52.0,66.0,74.4
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Carlos Uriel Antuna Romero,Luis Gerardo Chávez Magallón,2023-12-16 00:43:32.986,2,88,66.6,73.0,72.3,64.8
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Luis Gerardo Chávez Magallón,Héctor Miguel Herrera López,2023-12-16 00:43:38.091,2,88,74.3,66.2,66.6,59.3
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Héctor Miguel Herrera López,Érick Gabriel Gutiérrez Galaviz,2023-12-16 00:43:40.526,2,88,66.6,59.3,70.9,37.9
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Érick Gabriel Gutiérrez Galaviz,Jesús Daniel Gallardo Vasconcelos,2023-12-16 00:43:42.791,2,88,70.8,22.6,80.5,1.5
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Jesús Daniel Gallardo Vasconcelos,Héctor Alfredo Moreno Herrera,2023-12-16 00:43:45.109,2,88,80.5,1.8,72.6,3.2
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Héctor Alfredo Moreno Herrera,Roberto Carlos Alvarado Hernández,2023-12-16 00:43:45.978,2,88,72.6,3.2,87.2,4.3
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Cristian Gabriel Romero,Lionel Andrés Messi Cuccittini,2023-12-16 00:44:24.292,2,89,35.4,76.0,88.8,74.8
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Lionel Andrés Messi Cuccittini,Rodrigo Javier De Paul,2023-12-16 00:45:00.001,2,90,91.6,74.8,90.1,76.2
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,2023-12-16 00:45:01.347,2,90,90.1,76.2,88.4,75.5
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Lionel Andrés Messi Cuccittini,Nicolás Hernán Otamendi,2023-12-16 00:45:02.129,2,90,87.7,75.5,68.3,74.8
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Nicolás Hernán Otamendi,Cristian Gabriel Romero,2023-12-16 00:45:04.181,2,90,63.5,72.6,48.2,54.1
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Cristian Gabriel Romero,Damián Emiliano Martínez,2023-12-16 00:45:07.568,2,90,44.5,52.6,10.2,40.2
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Damián Emiliano Martínez,Nicolás Hernán Otamendi,2023-12-16 00:45:09.942,2,90,10.7,40.6,25.4,73.8
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Nicolás Hernán Otamendi,Enzo Fernandez,2023-12-16 00:45:13.021,2,90,18.8,74.6,26.8,69.8
3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Enzo Fernandez,Lionel Andrés Messi Cuccittini,2023-12-16 00:45:17.287,2,90,31.9,76.9,45.1,76.4
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,César Jasib Montes Castro,Roberto Carlos Alvarado Hernández,2023-12-16 00:45:32.937,2,90,37.1,23.8,54.8,5.1
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Roberto Carlos Alvarado Hernández,Luis Gerardo Chávez Magallón,2023-12-16 00:45:39.410,2,90,67.7,4.6,80.1,13.6
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Héctor Miguel Herrera López,Carlos Uriel Antuna Romero,2023-12-16 00:46:08.262,2,91,87.2,49.1,111.2,72.6
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Carlos Uriel Antuna Romero,Raúl Alonso Jiménez Rodríguez,2023-12-16 00:46:12.999,2,91,116.5,69.7,111.7,44.0
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Néstor Alejandro Araújo Razo,Héctor Miguel Herrera López,2023-12-16 00:47:04.274,2,92,92.3,80.0,81.9,73.9
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Héctor Miguel Herrera López,César Jasib Montes Castro,2023-12-16 00:47:09.132,2,92,81.7,73.9,69.9,52.2
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,César Jasib Montes Castro,Érick Gabriel Gutiérrez Galaviz,2023-12-16 00:47:11.349,2,92,69.9,52.2,72.1,38.3
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Érick Gabriel Gutiérrez Galaviz,César Jasib Montes Castro,2023-12-16 00:47:12.588,2,92,72.1,39.0,69.3,53.4
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,César Jasib Montes Castro,Héctor Alfredo Moreno Herrera,2023-12-16 00:47:17.219,2,92,70.1,42.6,69.5,17.3
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Héctor Alfredo Moreno Herrera,Jesús Daniel Gallardo Vasconcelos,2023-12-16 00:47:19.539,2,92,69.5,17.3,81.1,5.0
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Jesús Daniel Gallardo Vasconcelos,César Jasib Montes Castro,2023-12-16 00:47:21.651,2,92,73.0,5.1,56.4,23.8
3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,César Jasib Montes Castro,Héctor Miguel Herrera López,2023-12-16 00:47:25.073,2,92,57.1,28.5,59.1,74.1
