,match_id,match_date,home_team,away_team,home_score,away_score,team,player,pass_recipient,timestamp,period,minute,X_pass_start,Y_pass_start,X_pass_end,Y_pass_end,shot_outcome,player_id,type,X,Y,color,round_minute,penalty
3187,3869685,2022-12-18,Argentina,France,3,3,Argentina,Lionel Andrés Messi Cuccittini,Rodrigo Javier De Paul,2023-12-16 00:32:00.064,2,77.0,92.9,64.8,108.5,59.2,,,,,,,77,No
4438,3857264,2022-11-30,Poland,Argentina,0,2,Argentina,Cristian Gabriel Romero,Nicolás Hernán Otamendi,2023-12-16 00:32:01.295,2,77.01666666666667,51.2,50.6,51.0,34.4,,,,,,,78,No
9413,3869354,2022-12-10,England,France,1,2,France,Jules Koundé,Theo Bernard François Hernández,2023-12-16 00:32:02.449,2,77.03333333333333,88.0,40.3,75.3,14.4,,,,,,,78,No
3188,3869685,2022-12-18,Argentina,France,3,3,Argentina,Rodrigo Javier De Paul,Marcos Javier Acuña,2023-12-16 00:32:02.871,2,77.03333333333333,112.1,59.8,117.9,42.1,,,,,,,78,No
8399,3857266,2022-11-26,France,Denmark,2,1,France,Adrien Rabiot,Kingsley Coman,2023-12-16 00:32:02.650,2,77.03333333333333,101.0,75.6,104.9,71.3,,,,,,,78,No
13260,3857275,2022-11-30,Tunisia,France,1,0,France,William Saliba,Axel Disasi,2023-12-16 00:32:03.898,2,77.05,56.4,71.6,66.1,67.2,,,,,,,78,No
4439,3857264,2022-11-30,Poland,Argentina,0,2,Argentina,Nicolás Hernán Otamendi,Leandro Daniel Paredes,2023-12-16 00:32:03.371,2,77.05,51.2,34.4,56.7,26.7,,,,,,,78,No
11221,3869152,2022-12-04,France,Poland,3,1,France,Raphaël Varane,Kingsley Coman,2023-12-16 00:32:04.396,2,77.06666666666666,34.5,59.4,78.1,75.2,,,,,,,78,No
12275,3857279,2022-11-22,France,Australia,4,1,Australia,Aziz Eraltay Behich,Jason Cummings,2023-12-16 00:32:04.955,2,77.06666666666666,97.5,0.1,106.2,7.4,,,,,,,78,No
8400,3857266,2022-11-26,France,Denmark,2,1,France,Kingsley Coman,Adrien Rabiot,2023-12-16 00:32:04.418,2,77.06666666666666,104.9,71.3,115.9,61.3,,,,,,,78,No
9414,3869354,2022-12-10,England,France,1,2,France,Theo Bernard François Hernández,Antoine Griezmann,2023-12-16 00:32:05.360,2,77.08333333333333,74.5,12.2,93.5,4.0,,,,,,,78,No
4440,3857264,2022-11-30,Poland,Argentina,0,2,Argentina,Leandro Daniel Paredes,Nicolás Alejandro Tagliafico,2023-12-16 00:32:06.478,2,77.1,55.9,25.2,75.8,4.4,,,,,,,78,No
8401,3857266,2022-11-26,France,Denmark,2,1,France,Adrien Rabiot,Marcus Thuram,2023-12-16 00:32:06.971,2,77.1,115.1,58.6,115.8,49.5,,,,,,,78,No
6492,3869519,2022-12-13,Argentina,Croatia,3,0,Argentina,Cristian Gabriel Romero,Paulo Bruno Exequiel Dybala,2023-12-16 00:32:06.237,2,77.1,4.4,77.1,43.7,51.1,,,,,,,78,No
9415,3869354,2022-12-10,England,France,1,2,France,Antoine Griezmann,Olivier Giroud,2023-12-16 00:32:08.742,2,77.13333333333334,97.9,3.1,114.7,36.4,,,,,,,78,No
6493,3869519,2022-12-13,Argentina,Croatia,3,0,Argentina,Paulo Bruno Exequiel Dybala,Lionel Andrés Messi Cuccittini,2023-12-16 00:32:08.731,2,77.13333333333334,43.7,51.1,62.4,45.4,,,,,,,78,No
12276,3857279,2022-11-22,France,Australia,4,1,Australia,Kye Rowles,Jason Cummings,2023-12-16 00:32:08.972,2,77.13333333333334,80.5,5.5,104.4,17.7,,,,,,,78,No
998,3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Enzo Fernandez,Lionel Andrés Messi Cuccittini,2023-12-16 00:32:09.345,2,77.15,62.3,54.8,69.1,52.6,,,,,,,78,No
4441,3857264,2022-11-30,Poland,Argentina,0,2,Argentina,Nicolás Alejandro Tagliafico,Lionel Andrés Messi Cuccittini,2023-12-16 00:32:09.845,2,77.15,73.6,3.8,65.3,12.8,,,,,,,78,No
11222,3869152,2022-12-04,France,Poland,3,1,Poland,Bartosz Bereszyński,Jakub Piotr Kiwior,2023-12-16 00:32:10.126,2,77.16666666666667,38.8,5.3,25.7,17.3,,,,,,,78,No
31,3869354,2022-12-10,England,France,1,2,France,Olivier Giroud,,2023-12-16 00:32:10.083,2,77.16666666666667,,,,,Goal,3604.0,Shot,114.7,36.4,red,78,No
31,3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Alejandro Darío Gómez,Marcos Javier Acuña,2023-12-16 00:01:59.678,1,77.16666666666667,44.2,5.9,40.1,7.8,,,,,,,78,No
999,3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Lionel Andrés Messi Cuccittini,Alexis Mac Allister,2023-12-16 00:32:11.496,2,77.18333333333334,73.2,50.1,80.2,36.1,,,,,,,78,No
4442,3857264,2022-11-30,Poland,Argentina,0,2,Argentina,Lionel Andrés Messi Cuccittini,Nicolás Alejandro Tagliafico,2023-12-16 00:32:11.037,2,77.18333333333334,65.3,12.8,62.9,4.0,,,,,,,78,No
12277,3857279,2022-11-22,France,Australia,4,1,France,Ibrahima Konaté,Adrien Rabiot,2023-12-16 00:32:11.314,2,77.18333333333334,15.7,62.4,22.9,60.1,,,,,,,78,No
6494,3869519,2022-12-13,Argentina,Croatia,3,0,Croatia,Dejan Lovren,Mateo Kovačić,2023-12-16 00:32:12.233,2,77.2,57.6,35.5,61.7,33.1,,,,,,,78,No
12278,3857279,2022-11-22,France,Australia,4,1,France,Adrien Rabiot,Youssouf Fofana,2023-12-16 00:32:12.694,2,77.2,23.1,59.8,21.5,61.4,,,,,,,78,No
4443,3857264,2022-11-30,Poland,Argentina,0,2,Argentina,Nicolás Alejandro Tagliafico,Nicolás Hernán Otamendi,2023-12-16 00:32:13.942,2,77.21666666666667,52.3,4.2,39.8,11.7,,,,,,,78,No
1000,3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Alexis Mac Allister,Nicolás Alejandro Tagliafico,2023-12-16 00:32:13.936,2,77.21666666666667,74.1,30.3,78.8,12.3,,,,,,,78,No
12279,3857279,2022-11-22,France,Australia,4,1,France,Youssouf Fofana,Dayotchanculle Upamecano,2023-12-16 00:32:13.364,2,77.21666666666667,21.5,61.4,18.0,52.1,,,,,,,78,No
6495,3869519,2022-12-13,Argentina,Croatia,3,0,Croatia,Mateo Kovačić,Luka Modrić,2023-12-16 00:32:14.498,2,77.23333333333333,67.0,38.8,63.0,53.8,,,,,,,78,No
5481,3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Francisco Guillermo Ochoa Magaña,Héctor Alfredo Moreno Herrera,2023-12-16 00:32:14.196,2,77.23333333333333,6.0,44.0,10.1,21.4,,,,,,,78,No
11223,3869152,2022-12-04,France,Poland,3,1,Poland,Jakub Piotr Kiwior,Kamil Glik,2023-12-16 00:32:15.274,2,77.25,34.5,22.2,34.1,47.6,,,,,,,78,No
1001,3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nicolás Alejandro Tagliafico,Lisandro Martínez,2023-12-16 00:32:15.966,2,77.25,78.8,12.3,60.6,13.8,,,,,,,78,No
12280,3857279,2022-11-22,France,Australia,4,1,France,Dayotchanculle Upamecano,Theo Bernard François Hernández,2023-12-16 00:32:15.685,2,77.25,24.8,43.4,21.3,26.9,,,,,,,78,No
3189,3869685,2022-12-18,Argentina,France,3,3,Argentina,Enzo Fernandez,Marcos Javier Acuña,2023-12-16 00:32:16.387,2,77.26666666666667,49.2,15.4,55.0,12.6,,,,,,,78,No
3190,3869685,2022-12-18,Argentina,France,3,3,Argentina,Marcos Javier Acuña,Alexis Mac Allister,2023-12-16 00:32:16.948,2,77.26666666666667,55.2,11.7,52.0,26.5,,,,,,,78,No
4444,3857264,2022-11-30,Poland,Argentina,0,2,Argentina,Nicolás Hernán Otamendi,Cristian Gabriel Romero,2023-12-16 00:32:16.118,2,77.26666666666667,38.8,15.5,31.3,41.6,,,,,,,78,No
13261,3857275,2022-11-30,Tunisia,France,1,0,France,Axel Disasi,Aurélien Djani Tchouaméni,2023-12-16 00:32:17.865,2,77.28333333333333,63.9,68.8,53.0,65.8,,,,,,,78,No
11224,3869152,2022-12-04,France,Poland,3,1,Poland,Kamil Glik,Matty Cash,2023-12-16 00:32:18.596,2,77.3,38.6,56.4,46.3,70.3,,,,,,,78,No
6496,3869519,2022-12-13,Argentina,Croatia,3,0,Croatia,Luka Modrić,Josip Juranović,2023-12-16 00:32:19.152,2,77.31666666666666,79.1,56.9,84.9,74.4,,,,,,,78,No
11225,3869152,2022-12-04,France,Poland,3,1,Poland,Matty Cash,Kamil Glik,2023-12-16 00:32:19.687,2,77.31666666666666,46.5,70.3,38.6,60.3,,,,,,,78,No
1002,3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Lisandro Martínez,Lautaro Javier Martínez,2023-12-16 00:32:20.479,2,77.33333333333333,74.4,15.6,82.9,33.0,,,,,,,78,No
4445,3857264,2022-11-30,Poland,Argentina,0,2,Argentina,Cristian Gabriel Romero,Damián Emiliano Martínez,2023-12-16 00:32:20.452,2,77.33333333333333,32.6,45.3,13.7,35.2,,,,,,,78,No
12281,3857279,2022-11-22,France,Australia,4,1,France,Theo Bernard François Hernández,Dayotchanculle Upamecano,2023-12-16 00:32:21.576,2,77.35,39.4,14.0,27.8,17.0,,,,,,,78,No
6497,3869519,2022-12-13,Argentina,Croatia,3,0,Croatia,Josip Juranović,Nikola Vlašić,2023-12-16 00:32:21.681,2,77.35,85.8,74.4,103.2,51.8,,,,,,,78,No
3191,3869685,2022-12-18,Argentina,France,3,3,Argentina,Alexis Mac Allister,Enzo Fernandez,2023-12-16 00:32:21.780,2,77.35,66.6,28.2,55.9,25.4,,,,,,,78,No
13262,3857275,2022-11-30,Tunisia,France,1,0,France,Aurélien Djani Tchouaméni,Ibrahima Konaté,2023-12-16 00:32:22.685,2,77.36666666666666,53.2,54.4,51.6,33.1,,,,,,,78,No
11226,3869152,2022-12-04,France,Poland,3,1,Poland,Kamil Glik,Jakub Piotr Kiwior,2023-12-16 00:32:22.092,2,77.36666666666666,38.3,56.2,37.1,30.9,,,,,,,78,No
1003,3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Lautaro Javier Martínez,Enzo Fernandez,2023-12-16 00:32:22.706,2,77.36666666666666,83.1,35.2,76.9,40.2,,,,,,,78,No
4446,3857264,2022-11-30,Poland,Argentina,0,2,Argentina,Damián Emiliano Martínez,Nicolás Hernán Otamendi,2023-12-16 00:32:23.520,2,77.38333333333334,13.7,34.2,19.5,18.3,,,,,,,78,No
3192,3869685,2022-12-18,Argentina,France,3,3,Argentina,Enzo Fernandez,Rodrigo Javier De Paul,2023-12-16 00:32:23.425,2,77.38333333333334,55.9,27.5,69.1,67.3,,,,,,,78,No
6498,3869519,2022-12-13,Argentina,Croatia,3,0,Argentina,Nicolás Hernán Otamendi,Enzo Fernandez,2023-12-16 00:32:24.619,2,77.4,16.9,28.3,27.1,25.4,,,,,,,78,No
12282,3857279,2022-11-22,France,Australia,4,1,France,Dayotchanculle Upamecano,Adrien Rabiot,2023-12-16 00:32:24.885,2,77.4,28.9,17.7,48.1,12.9,,,,,,,78,No
5482,3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Héctor Alfredo Moreno Herrera,Roberto Carlos Alvarado Hernández,2023-12-16 00:32:24.027,2,77.4,44.1,10.4,57.1,3.2,,,,,,,78,No
11227,3869152,2022-12-04,France,Poland,3,1,Poland,Jakub Piotr Kiwior,Piotr Zieliński,2023-12-16 00:32:25.770,2,77.41666666666667,44.6,23.7,47.5,13.8,,,,,,,78,No
13263,3857275,2022-11-30,Tunisia,France,1,0,France,Ibrahima Konaté,Eduardo Camavinga,2023-12-16 00:32:25.239,2,77.41666666666667,51.6,33.1,67.1,2.1,,,,,,,78,No
1004,3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Enzo Fernandez,Nahuel Molina Lucero,2023-12-16 00:32:25.008,2,77.41666666666667,66.6,43.7,75.5,73.2,,,,,,,78,No
3193,3869685,2022-12-18,Argentina,France,3,3,Argentina,Rodrigo Javier De Paul,Nahuel Molina Lucero,2023-12-16 00:32:25.224,2,77.41666666666667,69.1,67.3,48.0,66.9,,,,,,,78,No
6499,3869519,2022-12-13,Argentina,Croatia,3,0,Argentina,Enzo Fernandez,Cristian Gabriel Romero,2023-12-16 00:32:25.922,2,77.41666666666667,27.1,25.4,20.3,41.3,,,,,,,78,No
4447,3857264,2022-11-30,Poland,Argentina,0,2,Argentina,Nicolás Hernán Otamendi,Damián Emiliano Martínez,2023-12-16 00:32:26.289,2,77.43333333333334,15.2,18.8,3.9,32.7,,,,,,,78,No
12283,3857279,2022-11-22,France,Australia,4,1,France,Adrien Rabiot,Antoine Griezmann,2023-12-16 00:32:26.859,2,77.43333333333334,52.2,12.6,52.0,26.9,,,,,,,78,No
12284,3857279,2022-11-22,France,Australia,4,1,France,Antoine Griezmann,Kylian Mbappé Lottin,2023-12-16 00:32:27.462,2,77.45,52.0,26.9,63.6,27.1,,,,,,,78,No
11228,3869152,2022-12-04,France,Poland,3,1,Poland,Piotr Zieliński,Jakub Piotr Kiwior,2023-12-16 00:32:27.180,2,77.45,47.5,13.8,38.6,18.3,,,,,,,78,No
5483,3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Roberto Carlos Alvarado Hernández,Érick Gabriel Gutiérrez Galaviz,2023-12-16 00:32:27.386,2,77.45,59.7,4.1,57.1,9.9,,,,,,,78,No
6500,3869519,2022-12-13,Argentina,Croatia,3,0,Argentina,Cristian Gabriel Romero,Lionel Andrés Messi Cuccittini,2023-12-16 00:32:28.929,2,77.46666666666667,21.5,46.6,41.0,59.6,,,,,,,78,No
4448,3857264,2022-11-30,Poland,Argentina,0,2,Argentina,Damián Emiliano Martínez,Nicolás Hernán Otamendi,2023-12-16 00:32:29.058,2,77.48333333333333,5.0,31.2,11.4,7.2,,,,,,,78,No
5484,3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Érick Gabriel Gutiérrez Galaviz,Héctor Miguel Herrera López,2023-12-16 00:32:29.864,2,77.48333333333333,57.1,10.4,53.3,38.7,,,,,,,78,No
3194,3869685,2022-12-18,Argentina,France,3,3,Argentina,Nahuel Molina Lucero,Enzo Fernandez,2023-12-16 00:32:29.744,2,77.48333333333333,48.0,66.9,57.6,61.1,,,,,,,78,No
12285,3857279,2022-11-22,France,Australia,4,1,Australia,Harry Souttar,Mathew Leckie,2023-12-16 00:32:30.854,2,77.5,52.5,42.0,66.3,54.0,,,,,,,78,No
11229,3869152,2022-12-04,France,Poland,3,1,Poland,Jakub Piotr Kiwior,Krystian Bielik,2023-12-16 00:32:30.080,2,77.5,38.3,20.5,50.1,29.5,,,,,,,78,No
4449,3857264,2022-11-30,Poland,Argentina,0,2,Argentina,Nicolás Hernán Otamendi,Nicolás Alejandro Tagliafico,2023-12-16 00:32:31.041,2,77.51666666666667,12.3,6.4,24.0,1.9,,,,,,,78,No
3195,3869685,2022-12-18,Argentina,France,3,3,Argentina,Enzo Fernandez,Rodrigo Javier De Paul,2023-12-16 00:32:31.265,2,77.51666666666667,57.6,61.1,66.1,74.0,,,,,,,78,No
1005,3869151,2022-12-03,Argentina,Australia,2,1,Australia,Craig Goodwin,Garang Kuol,2023-12-16 00:32:32.050,2,77.53333333333333,43.8,8.3,50.2,7.2,,,,,,,78,No
11230,3869152,2022-12-04,France,Poland,3,1,Poland,Krystian Bielik,Bartosz Bereszyński,2023-12-16 00:32:32.197,2,77.53333333333333,52.3,29.7,81.1,2.3,,,,,,,78,No
12286,3857279,2022-11-22,France,Australia,4,1,Australia,Mathew Leckie,Jackson Irvine,2023-12-16 00:32:32.256,2,77.53333333333333,66.3,54.0,62.1,46.9,,,,,,,78,No
13264,3857275,2022-11-30,Tunisia,France,1,0,France,Eduardo Camavinga,William Saliba,2023-12-16 00:32:33.097,2,77.55,74.1,23.4,57.8,44.5,,,,,,,78,No
4450,3857264,2022-11-30,Poland,Argentina,0,2,Argentina,Nicolás Alejandro Tagliafico,Alexis Mac Allister,2023-12-16 00:32:33.136,2,77.55,23.8,2.1,37.7,4.0,,,,,,,78,No
12287,3857279,2022-11-22,France,Australia,4,1,Australia,Jackson Irvine,Jason Cummings,2023-12-16 00:32:33.721,2,77.55,62.5,46.9,81.4,42.6,,,,,,,78,No
3196,3869685,2022-12-18,Argentina,France,3,3,Argentina,Rodrigo Javier De Paul,Enzo Fernandez,2023-12-16 00:32:33.911,2,77.55,66.1,74.0,58.4,64.8,,,,,,,78,No
11231,3869152,2022-12-04,France,Poland,3,1,Poland,Bartosz Bereszyński,Przemysław Frankowski,2023-12-16 00:32:34.905,2,77.56666666666666,82.0,4.0,75.6,6.4,,,,,,,78,No
12288,3857279,2022-11-22,France,Australia,4,1,Australia,Jason Cummings,Mathew Leckie,2023-12-16 00:32:35.034,2,77.58333333333333,81.0,38.9,80.5,62.6,,,,,,,78,No
6501,3869519,2022-12-13,Argentina,Croatia,3,0,Croatia,Ivan Perišić,Mislav Oršić,2023-12-16 00:32:36.318,2,77.6,102.0,4.7,106.0,16.0,,,,,,,78,No
3197,3869685,2022-12-18,Argentina,France,3,3,Argentina,Enzo Fernandez,Rodrigo Javier De Paul,2023-12-16 00:32:36.153,2,77.6,63.4,66.7,58.4,76.1,,,,,,,78,No
13265,3857275,2022-11-30,Tunisia,France,1,0,France,William Saliba,Antoine Griezmann,2023-12-16 00:32:36.211,2,77.6,64.3,52.3,75.7,64.0,,,,,,,78,No
5485,3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Héctor Miguel Herrera López,Néstor Alejandro Araújo Razo,2023-12-16 00:32:36.682,2,77.6,66.8,55.3,75.6,73.7,,,,,,,78,No
8402,3857266,2022-11-26,France,Denmark,2,1,France,Antoine Griezmann,Aurélien Djani Tchouaméni,2023-12-16 00:32:36.594,2,77.6,120.0,80.0,113.7,37.7,,,,,,,78,No
11232,3869152,2022-12-04,France,Poland,3,1,Poland,Przemysław Frankowski,Piotr Zieliński,2023-12-16 00:32:37.366,2,77.61666666666666,74.1,2.3,58.7,3.1,,,,,,,78,No
3198,3869685,2022-12-18,Argentina,France,3,3,Argentina,Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,2023-12-16 00:32:37.709,2,77.61666666666666,61.4,76.1,70.0,76.3,,,,,,,78,No
13266,3857275,2022-11-30,Tunisia,France,1,0,France,Antoine Griezmann,William Saliba,2023-12-16 00:32:39.068,2,77.65,71.3,57.8,63.7,53.5,,,,,,,78,No
11233,3869152,2022-12-04,France,Poland,3,1,Poland,Piotr Zieliński,Krystian Bielik,2023-12-16 00:32:39.465,2,77.65,58.7,4.9,62.7,19.2,,,,,,,78,No
5486,3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Néstor Alejandro Araújo Razo,Héctor Miguel Herrera López,2023-12-16 00:32:39.925,2,77.65,75.8,73.4,67.5,63.3,,,,,,,78,No
11234,3869152,2022-12-04,France,Poland,3,1,Poland,Krystian Bielik,Nicola Zalewski,2023-12-16 00:32:42.036,2,77.7,62.5,25.6,88.6,73.7,,,,,,,78,No
5487,3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Héctor Miguel Herrera López,Luis Gerardo Chávez Magallón,2023-12-16 00:32:42.370,2,77.7,67.2,60.2,74.4,51.8,,,,,,,78,No
13267,3857275,2022-11-30,Tunisia,France,1,0,France,William Saliba,Mattéo Guendouzi Olié,2023-12-16 00:32:42.482,2,77.7,66.5,56.8,78.3,68.4,,,,,,,78,No
13268,3857275,2022-11-30,Tunisia,France,1,0,France,Mattéo Guendouzi Olié,William Saliba,2023-12-16 00:32:43.693,2,77.71666666666667,78.3,68.4,62.1,61.0,,,,,,,78,No
5488,3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Luis Gerardo Chávez Magallón,Héctor Alfredo Moreno Herrera,2023-12-16 00:32:45.785,2,77.75,73.7,46.7,76.1,15.9,,,,,,,78,No
11235,3869152,2022-12-04,France,Poland,3,1,Poland,Nicola Zalewski,Matty Cash,2023-12-16 00:32:45.826,2,77.75,85.6,75.7,70.4,70.1,,,,,,,78,No
7384,3857300,2022-11-22,Argentina,Saudi Arabia,1,2,Argentina,Lisandro Martínez,Rodrigo Javier De Paul,2023-12-16 00:32:46.772,2,77.76666666666667,16.1,5.1,41.3,58.3,,,,,,,78,No
1006,3869151,2022-12-03,Argentina,Australia,2,1,Australia,Aziz Eraltay Behich,Aaron Mooy,2023-12-16 00:32:47.245,2,77.78333333333333,38.6,0.1,43.3,5.6,,,,,,,78,No
11236,3869152,2022-12-04,France,Poland,3,1,Poland,Matty Cash,Krystian Bielik,2023-12-16 00:32:48.464,2,77.8,72.1,66.9,69.8,48.9,,,,,,,78,No
5489,3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Héctor Alfredo Moreno Herrera,Raúl Alonso Jiménez Rodríguez,2023-12-16 00:32:49.254,2,77.81666666666666,80.5,12.1,91.7,15.4,,,,,,,78,No
1007,3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Rodrigo Javier De Paul,Lautaro Javier Martínez,2023-12-16 00:32:49.678,2,77.81666666666666,79.6,75.0,86.5,59.6,,,,,,,78,No
13269,3857275,2022-11-30,Tunisia,France,1,0,France,William Saliba,Mattéo Guendouzi Olié,2023-12-16 00:32:49.810,2,77.81666666666666,72.3,64.0,85.6,74.4,,,,,,,78,No
11237,3869152,2022-12-04,France,Poland,3,1,Poland,Krystian Bielik,Nicola Zalewski,2023-12-16 00:32:50.701,2,77.83333333333333,68.5,51.5,82.8,71.8,,,,,,,78,No
7385,3857300,2022-11-22,Argentina,Saudi Arabia,1,2,Argentina,Rodrigo Javier De Paul,Ángel Fabián Di María Hernández,2023-12-16 00:32:52.355,2,77.86666666666666,56.1,63.5,83.0,64.6,,,,,,,78,No
5490,3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Raúl Alonso Jiménez Rodríguez,Jesús Daniel Gallardo Vasconcelos,2023-12-16 00:32:52.065,2,77.86666666666666,86.4,12.0,86.8,1.5,,,,,,,78,No
13270,3857275,2022-11-30,Tunisia,France,1,0,France,Mattéo Guendouzi Olié,Randal Kolo Muani,2023-12-16 00:32:52.188,2,77.86666666666666,86.4,74.4,94.6,64.8,,,,,,,78,No
5491,3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Jesús Daniel Gallardo Vasconcelos,Héctor Alfredo Moreno Herrera,2023-12-16 00:32:54.491,2,77.9,92.7,3.7,76.1,10.1,,,,,,,78,No
11238,3869152,2022-12-04,France,Poland,3,1,Poland,Nicola Zalewski,Arkadiusz Milik,2023-12-16 00:32:54.075,2,77.9,94.6,70.9,104.9,49.8,,,,,,,78,No
1008,3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Lautaro Javier Martínez,Lionel Andrés Messi Cuccittini,2023-12-16 00:32:55.146,2,77.91666666666667,90.0,60.0,91.4,68.5,,,,,,,78,No
5492,3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Héctor Alfredo Moreno Herrera,Raúl Alonso Jiménez Rodríguez,2023-12-16 00:32:56.610,2,77.93333333333334,76.1,10.1,84.5,12.0,,,,,,,78,No
1009,3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Lionel Andrés Messi Cuccittini,Rodrigo Javier De Paul,2023-12-16 00:32:56.479,2,77.93333333333334,91.9,69.0,88.1,58.9,,,,,,,78,No
1010,3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,2023-12-16 00:32:58.972,2,77.96666666666667,87.9,58.9,86.7,52.0,,,,,,,78,No
7386,3857300,2022-11-22,Argentina,Saudi Arabia,1,2,Saudi Arabia,Salem Mohammed Al Dawsari,Mohammed Kanoo,2023-12-16 00:32:58.907,2,77.96666666666667,21.0,27.5,21.9,32.4,,,,,,,78,No
5493,3857289,2022-11-26,Argentina,Mexico,2,0,Mexico,Raúl Alonso Jiménez Rodríguez,Roberto Carlos Alvarado Hernández,2023-12-16 00:32:59.004,2,77.98333333333333,89.4,15.4,90.7,17.4,,,,,,,78,No
1011,3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Lionel Andrés Messi Cuccittini,Nicolás Alejandro Tagliafico,2023-12-16 00:33:00.352,2,78.0,86.5,52.8,98.6,28.9,,,,,,,78,No
3199,3869685,2022-12-18,Argentina,France,3,3,Argentina,Nahuel Molina Lucero,Enzo Fernandez,2023-12-16 00:33:00.776,2,78.0,69.1,80.0,69.6,66.9,,,,,,,78,No
5494,3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Julián Álvarez,Enzo Fernandez,2023-12-16 00:33:00.605,2,78.0,33.9,58.5,40.2,62.7,,,,,,,78,No
3200,3869685,2022-12-18,Argentina,France,3,3,Argentina,Enzo Fernandez,Nahuel Molina Lucero,2023-12-16 00:33:02.522,2,78.03333333333333,70.8,66.0,70.0,75.2,,,,,,,79,No
5495,3857289,2022-11-26,Argentina,Mexico,2,0,Argentina,Enzo Fernandez,Exequiel Alejandro Palacios,2023-12-16 00:33:02.017,2,78.03333333333333,41.8,62.5,44.7,48.3,,,,,,,79,No
1012,3869151,2022-12-03,Argentina,Australia,2,1,Australia,Fran Karačić,Jackson Irvine,2023-12-16 00:33:03.175,2,78.05,33.4,49.5,33.1,44.4,,,,,,,79,No
1013,3869151,2022-12-03,Argentina,Australia,2,1,Australia,Jackson Irvine,Ajdin Hrustic,2023-12-16 00:33:05.160,2,78.08333333333333,33.6,44.4,44.4,61.9,,,,,,,79,No
3201,3869685,2022-12-18,Argentina,France,3,3,France,Eduardo Camavinga,Kylian Mbappé Lottin,2023-12-16 00:33:06.660,2,78.1,39.4,9.8,60.2,7.8,,,,,,,79,No
3202,3869685,2022-12-18,Argentina,France,3,3,France,Kylian Mbappé Lottin,Randal Kolo Muani,2023-12-16 00:33:08.196,2,78.13333333333334,60.2,7.6,90.3,18.1,,,,,,,79,No
2021,3869321,2022-12-09,Netherlands,Argentina,2,2,Argentina,Leandro Daniel Paredes,Enzo Fernandez,2023-12-16 00:33:08.885,2,78.13333333333334,54.6,19.8,64.3,26.6,,,,,,,79,No
2022,3869321,2022-12-09,Netherlands,Argentina,2,2,Argentina,Enzo Fernandez,Leandro Daniel Paredes,2023-12-16 00:33:09.844,2,78.15,64.3,26.6,57.0,21.2,,,,,,,79,No
1014,3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nicolás Alejandro Tagliafico,Alexis Mac Allister,2023-12-16 00:33:11.097,2,78.18333333333334,72.2,5.0,74.4,8.3,,,,,,,79,No
2023,3869321,2022-12-09,Netherlands,Argentina,2,2,Argentina,Leandro Daniel Paredes,Nicolás Hernán Otamendi,2023-12-16 00:33:11.407,2,78.18333333333334,57.0,21.2,46.0,51.3,,,,,,,79,No
13271,3857275,2022-11-30,Tunisia,France,1,0,France,Axel Disasi,Aurélien Djani Tchouaméni,2023-12-16 00:33:11.899,2,78.18333333333334,84.3,80.0,79.5,71.6,,,,,,,79,No
8403,3857266,2022-11-26,France,Denmark,2,1,France,Antoine Griezmann,Jules Koundé,2023-12-16 00:33:12.912,2,78.2,120.0,0.1,110.4,44.5,,,,,,,79,No
1015,3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Alexis Mac Allister,Lionel Andrés Messi Cuccittini,2023-12-16 00:33:12.607,2,78.2,74.4,8.3,82.0,21.2,,,,,,,79,No
2024,3869321,2022-12-09,Netherlands,Argentina,2,2,Argentina,Nicolás Hernán Otamendi,Germán Alejandro Pezzella,2023-12-16 00:33:14.348,2,78.23333333333333,45.0,51.3,40.8,66.2,,,,,,,79,No
